Word #,Analyzed_1,Word,Onset_1,Offset Time,,Word #,Continuous word #,Analyzed_2,Word,Onset_2,Offset Time
1,0,My,0.2,0.47,,1,2257,0,The,0.72,0.84
2,0,sister,0.47,0.95,,2,2258,0,next,0.84,1.07
3,0,is,0.99,1.17,,3,2259,0,"morning,",1.07,1.47
4,0,the,1.17,1.28,,4,2260,0,Mr,1.77,2.06
5,0,world's,1.28,1.69,,5,2261,0,Hornswoggle,2.06,2.57
6,0,greatest,1.74,2.35,,6,2262,0,came,2.58,2.89
7,0,detective!,2.35,3.04,,7,2263,0,into,2.9,3.13
8,0,She,3.72,3.93,,8,2264,0,the,3.13,3.23
9,0,has,3.93,4.06,,9,2265,0,classroom,3.23,3.78
10,0,solved,4.06,4.47,,10,2266,0,just,4.07,4.33
11,0,many,4.48,4.82,,11,2267,0,as,4.33,4.47
12,0,mysteries,4.82,5.42,,12,2268,0,they,4.47,4.58
13,0,like,5.59,5.77,,13,2269,0,were,4.58,4.67
14,0,the,5.77,5.9,,14,2270,0,moving,4.67,4.96
15,0,case,5.9,6.23,,15,2271,0,over,4.97,5.21
16,0,of,6.23,6.38,,16,2272,0,to,5.21,5.36
17,0,the,6.38,6.46,,17,2273,0,the,5.36,5.48
18,0,bubble,6.46,6.74,,18,2274,0,learning,5.48,5.83
19,0,gum,6.74,6.96,,19,2275,0,rug,5.83,6.08
20,0,bandit,6.97,7.5,,20,2276,0,to,6.15,6.28
21,0,and,7.619,7.71,,21,2277,0,play,6.28,6.45
22,0,the,7.71,7.81,,22,2278,0,the,6.45,6.55
23,0,nap,7.81,8.11,,23,2279,0,Favorite,6.55,6.93
24,0,time,8.11,8.46,,24,2280,0,Things,6.93,7.23
25,0,nuisance.,8.46,8.98,,25,2281,1,game.,7.23,7.49
26,0,But,9.679999,9.909999,,26,2282,0,May,8.96,9.12
27,0,this,9.91,10.16,,27,2283,0,I,9.12,9.23
28,0,"case,",10.16,10.59,,28,2284,0,speak,9.23,9.5
29,0,the,10.95,11.08,,29,2285,0,with,9.5,9.66
30,0,case,11.08,11.35,,30,2286,0,Tully,9.66,10.01
31,0,of,11.349999,11.509999,,31,2287,0,for,10.01,10.22
32,0,the,11.509999,11.589999,,32,2288,0,a,10.219999,10.259999
33,0,turtle,11.59,11.97,,33,2289,0,moment?,10.26,10.67
34,0,snatcher,11.969999,12.489999,,34,2290,0,Mr,11.32,11.63
35,0,is,12.58,12.74,,35,2291,0,Hornswoggle,11.63,11.85
36,0,her,12.74,12.88,,36,2292,0,asked,12.219999,12.559999
37,0,greatest,12.88,13.38,,37,2293,0,Miss,12.559999,12.759999
38,0,accomplishment.,13.38,14.09,,38,2294,0,Flores.,12.759999,13.299999
39,0,Let's,15.339999,15.539999,,39,2295,0,Tully,13.969999,14.219999
40,0,start,15.54,15.82,,40,2296,0,quickly,14.219999,14.559999
41,0,from,15.82,15.95,,41,2297,0,whispered,14.559999,14.989999
42,0,the,15.95,16.03,,42,2298,0,the,14.99,15.08
43,1,beginning:,16.029999,16.579999,,43,2299,0,situation,15.08,15.73
44,0,On,17.41,17.54,,44,2300,0,in,15.74,15.9
45,0,the,17.539999,17.659999,,45,2301,0,Miss,15.9,16.05
46,0,third,17.66,17.97,,46,2302,0,Flores',16.049999,16.269999
47,0,day,17.98,18.39,,47,2303,0,"ear,",16.27,16.29
48,0,of,18.43,18.57,,48,2304,0,and,17.359999,17.539999
49,0,the,18.57,18.68,,49,2305,0,she,17.539999,17.669999
50,0,third,18.68,19.02,,50,2306,0,gave,17.67,17.9
51,0,month,19.02,19.33,,51,2307,0,the,17.9,17.99
52,0,of,19.38,19.55,,52,2308,0,Gumshoe,18.309999,18.319999
53,0,the,19.55,19.64,,53,2309,0,gang,18.32,18.59
54,0,third,19.64,19.97,,54,2310,0,a,18.6,18.67
55,0,"grade,",19.97,20.39,,55,2311,0,hall,18.68,18.89
56,0,my,20.83,20.99,,56,2312,1,pass.,18.89,19.28
57,0,sister,20.99,21.31,,57,2313,0,Make,19.71,19.99
58,0,was,21.31,21.48,,58,2314,0,it,19.99,20.1
59,0,handing,21.49,21.84,,59,2315,0,quick!,20.1,20.53
60,0,out,21.84,21.99,,60,2316,0,They,21.23,21.37
61,0,birthday,21.99,22.44,,61,2317,0,stepped,21.37,21.67
62,0,invitations,22.44,23.16,,62,2318,0,out,21.67,21.8
63,0,to,23.28,23.41,,63,2319,0,into,21.82,22.03
64,0,all,23.42,23.71,,64,2320,0,the,22.03,22.14
65,0,the,23.72,23.84,,65,2321,0,hall,22.14,22.45
66,0,kids,23.84,24.17,,66,2322,0,with,22.46,22.64
67,0,in,24.17,24.3,,67,2323,0,Mr,22.64,22.93
68,0,room,24.3,24.51,,68,2324,0,Hornswoggle.,22.93,23.21
69,0,113,25.12,25.33,,69,2325,0,Tully,24.67,24.78
70,0,Her,26.28,26.45,,70,2326,0,told,24.78,25
71,0,name,26.45,26.78,,71,2327,0,him,25,25.12
72,0,is,26.82,26.98,,72,2328,0,all,25.21,25.48
73,0,Tulena,27.2,27.55,,73,2329,0,about,25.48,25.72
74,0,Clarissa,27.599999,28.159999,,74,2330,0,yesterday.,25.72,26.31
75,0,Warren,28.16,28.57,,75,2331,0,"Oh,",27.01,27.31
76,0,the,28.57,28.7,,76,2332,0,"dear,",27.32,27.9
77,0,"first,",28.7,29.21,,77,2333,0,he,28.19,28.39
78,0,but,29.679999,29.829999,,78,2334,0,said.,28.389999,28.699999
79,0,our,29.83,29.97,,79,2335,0,This,29.059999,29.309999
80,0,Mom,29.969999,30.389999,,80,2336,0,is,29.33,29.61
81,0,and,30.42,30.62,,81,2337,0,very,29.62,30.14
82,0,everybody,30.69,31.23,,82,2338,0,distressing.,30.139999,30.839999
83,0,else,31.23,31.55,,83,2339,0,We're,31.639999,31.779999
84,0,call,31.549999,31.799999,,84,2340,0,going,31.78,31.97
85,0,her,31.799999,31.969999,,85,2341,0,to,31.969999,32.039999
86,0,Tully.,32.179999,32.359999,,86,2342,0,get,32.04,32.19
87,0,Our,33.509999,33.659999,,87,2343,0,Coco,32.19,32.49
88,0,mom,33.66,33.92,,88,2344,0,"back,",32.49,32.99
89,0,says,33.92,34.19,,89,2345,0,Tully,33.099999,33.399999
90,0,she,34.190001,34.340001,,90,2346,0,said.,33.4,33.73
91,0,is,34.34,34.46,,91,2347,0,We,34,34.11
92,0,a,34.459999,34.579999,,92,2348,0,are,34.109999,34.169999
93,0,"fashionista,",34.58,35.56,,93,2349,0,on,34.17,34.43
94,0,which,35.99,36.21,,94,2350,0,the,34.43,34.53
95,0,means,36.209999,36.489999,,95,2351,0,"case,",34.529999,34.829999
96,0,that,36.49,36.63,,96,2352,0,"sir,",34.83,35.21
97,0,she,36.63,36.84,,97,2353,0,Alex,35.35,35.66
98,0,"really,",36.84,37.37,,98,2354,0,said.,35.66,35.97
99,0,really,37.38,37.8,,99,2355,0,Mr,36.52,36.83
100,0,likes,37.8,38.08,,100,2356,0,Hornswoggle,36.83,37.08
101,1,clothes.,38.08,38.68,,101,2357,0,pulled,37.42,37.68
102,0,That,39.43,39.7,,102,2358,0,a,37.67,37.73
103,0,"day,",39.7,40.05,,103,2359,0,handkerchief,37.73,38.31
104,0,she,40.06,40.27,,104,2360,0,out,38.36,38.51
105,0,wore,40.27,40.48,,105,2361,0,of,38.51,38.64
106,0,her,40.48,40.65,,106,2362,0,his,38.64,38.76
107,0,furry,40.65,41.03,,107,2363,0,pocket,38.76,39.16
108,0,pink,41.04,41.3,,108,2364,0,and,39.19,39.37
109,0,vest,41.32,41.75,,109,2365,0,patted,39.37,39.69
110,0,over,41.96,42.21,,110,2366,0,his,39.69,39.83
111,0,a,42.21,42.27,,111,2367,0,forehead.,39.83,40.28
112,0,green,42.27,42.62,,112,2368,0,I,41.05,41.21
113,0,rainbow,42.62,42.94,,113,2369,0,very,41.21,41.5
114,0,T-shirt,43.23,43.53,,114,2370,0,much,41.5,41.72
115,0,with,43.88,44.04,,115,2371,0,hope,41.72,41.96
116,0,a,44.04,44.11,,116,2372,0,so.,41.96,42.29
117,0,jean,44.11,44.51,,117,2373,0,You,42.63,42.77
118,0,skirt,44.51,44.91,,118,2374,0,"see,",42.77,43.08
119,0,and,44.98,45.22,,119,2375,0,Coco,43.12,43.45
120,0,blue,45.23,45.56,,120,2376,0,is,43.53,43.61
121,0,leggings,45.76,46.09,,121,2377,0,"gravid,",43.62,44.1
122,0,dotted,46.099999,46.389999,,122,2378,0,and,44.389999,44.539999
123,0,with,46.389999,46.509999,,123,2379,0,so,44.54,44.66
124,0,pink,46.57,46.9,,124,2380,0,we,44.66,44.79
125,0,circles.,46.9,47.61,,125,2381,0,must,44.79,45.07
126,0,She,48.84,49.04,,126,2382,0,make,45.07,45.24
127,0,had,49.02,49.15,,127,2383,0,sure,45.24,45.54
128,0,just,49.12,49.41,,128,2384,0,she,45.54,45.75
129,0,come,49.41,49.54,,129,2385,0,returns,45.75,46.21
130,0,back,49.559999,49.759999,,130,2386,0,to,46.21,46.33
131,0,to,49.759999,49.879999,,131,2387,0,the,46.33,46.43
132,0,class,49.88,50.29,,132,2388,0,nest,46.429999,46.709999
133,0,after,50.309999,50.599999,,133,2389,0,in,46.71,46.83
134,0,first,50.599999,51.069999,,134,2390,0,time.,46.83,47.21
135,0,recess.,51.07,51.66,,135,2391,0,They,47.929999,48.089999
136,0,Kids,52.049999,52.299999,,136,2392,0,all,48.09,48.21
137,0,were,52.299999,52.449999,,137,2393,0,had,48.21,48.38
138,0,still,52.449999,52.679999,,138,2394,0,no,48.38,48.69
139,0,getting,52.68,52.92,,139,2395,0,idea,48.69,49.19
140,0,drinks,52.92,53.23,,140,2396,0,what,49.2,49.34
141,0,from,53.23,53.38,,141,2397,0,he,49.34,49.42
142,0,the,53.379999,53.469999,,142,2398,0,was,49.42,49.57
143,0,drinking,53.469999,53.839999,,143,2399,0,talking,49.57,49.89
144,1,fountain,53.89,54.36,,144,2400,0,about.,49.889999,50.149999
145,0,and,54.5,54.68,,145,2401,0,Lyra,50.96,51.1
146,0,grabbing,54.68,55.01,,146,2402,0,and,51.28,51.41
147,0,their,55.01,55.16,,147,2403,0,Tully,51.57,51.73
148,0,English,55.19,55.6,,148,2404,0,raised,51.73,51.99
149,1,books,55.6,55.9,,149,2405,0,their,51.99,52.12
150,0,out,55.91,56.05,,150,2406,0,eyebrows,52.15,52.64
151,0,of,56.05,56.18,,151,2407,0,at,52.639999,52.729999
152,0,their,56.18,56.33,,152,2408,0,each,52.73,52.91
153,1,lockers.,56.33,56.89,,153,2409,0,other.,52.91,53.26
154,0,Tully,57.68,58.01,,154,2410,0,Huh?,53.940001,54.480001
155,0,handed,58.01,58.34,,155,2411,0,Alex,54.82,55.11
156,0,the,58.34,58.47,,156,2412,0,said.,55.11,55.39
157,0,invitations,58.47,59.18,,157,2413,0,"Oh,",55.98,56.28
158,0,to,59.18,59.33,,158,2414,0,sorry.,56.62,57.1
159,0,her,59.33,59.49,,159,2415,0,Gravid,57.8,57.9
160,0,four,59.49,59.87,,160,2416,0,means,57.93,58.3
161,0,best,59.89,60.18,,161,2417,0,pregnant!,58.36,58.99
162,1,friends:,60.18,60.6,,162,2418,0,Coco,59.36,59.71
163,0,"Lyra,",61.06,61.63,,163,2419,0,is,59.73,59.85
164,0,"Caleb,",61.82,62.35,,164,2420,0,going,59.86,60.09
165,0,"Rocket,",62.52,63.02,,165,2421,0,to,60.09,60.18
166,0,and,63.11,63.34,,166,2422,0,be,60.19,60.33
167,0,Alex.,63.36,63.95,,167,2423,0,a,60.33,60.38
168,0,The,64.63,64.78,,168,2424,1,"mother,",60.38,60.85
169,0,five,64.78,65.06,,169,2425,0,Mr,61.38,61.67
170,0,of,65.059999,65.239999,,170,2426,0,Hornswoggle,62.23,62.24
171,0,them,65.24,65.52,,171,2427,0,explained.,62.24,62.74
172,0,were,65.639999,65.759999,,172,2428,0,What?,63.28,63.71
173,0,the,65.759999,65.849999,,173,2429,0,Tully,64.45,64.76
174,0,members,65.849999,66.249999,,174,2430,0,nearly,64.76,65.12
175,0,of,66.27,66.43,,175,2431,0,shouted.,65.13,65.8
176,0,the,66.429999,66.519999,,176,2432,0,But,66.259999,66.379999
177,0,Gumshoe,66.99,67,,177,2433,0,Coco,66.41,66.7
178,0,gang.,67,67.38,,178,2434,0,is,66.8,66.836
179,0,A,67.98,68.1,,179,2435,0,a,66.84,66.94
180,0,gumshoe,68.74,68.75,,180,2436,0,boy!,66.95,67.44
181,0,is,68.799999,68.969999,,181,2437,0,Mr,67.889999,68.199999
182,0,a,68.969999,69.029999,,182,2438,0,Hornswoggle,68.63,68.78
183,0,detective,69.03,69.56,,183,2439,0,laughed.,68.78,69.1
184,0,who,69.559999,69.699999,,184,2440,0,Everyone,69.67,70.14
185,0,cracks,69.7,70.15,,185,2441,0,says,70.139999,70.369999
186,0,cases.,70.15,70.7,,186,2442,0,he,70.4,70.83
187,0,Mr,71.48,71.78,,187,2443,0,and,70.84,71.05
188,0,"Sleuth,",71.779999,72.149999,,188,2444,0,so,71.049999,71.379999
189,0,the,72.32,72.43,,189,2445,0,I,71.57,71.7
190,0,school,72.43,72.72,,190,2446,0,don't,71.699999,71.889999
191,0,"secretary,",72.72,73.4,,191,2447,0,correct,71.889999,72.239999
192,0,gave,73.65,73.92,,192,2448,0,"them,",72.24,72.48
193,0,them,73.92,74.06,,193,2449,0,but,72.86,73.04
194,0,that,74.06,74.23,,194,2450,0,he,73.05,73.51
195,0,"nickname,",74.23,74.68,,195,2451,0,is,73.56,73.76
196,0,since,74.77,75,,196,2452,0,very,73.76,74.03
197,0,they,75,75.13,,197,2453,0,much,74.03,74.34
198,0,solve,75.13,75.4,,198,2454,0,a,74.4,74.48
199,0,all,75.49,75.78,,199,2455,0,she.,74.48,74.93
200,0,of,75.78,75.89,,200,2456,0,"But,",75.71,75.98
201,0,the,75.89,75.98,,201,2457,0,"but,",76.52,76.72
202,1,mysteries,75.99,76.46,,202,2458,0,who-,76.73,77.18
203,0,that,76.46,76.59,,203,2459,0,Lyra,77.72,78.06
204,0,occur,76.59,76.88,,204,2460,0,"sputtered,",78.06,78.54
205,0,at,76.88,77.02,,205,2461,0,covering,78.66,79.04
206,0,Watson,77.02,77.4,,206,2462,0,her,79.05,79.16
207,0,Elementary.,77.4,78.2,,207,2463,0,mouth,79.16,79.48
208,0,Tully,79.22,79.52,,208,2464,0,with,79.49,79.58
209,0,pulled,79.52,79.83,,209,2465,0,her,79.58,79.68
210,0,the,79.83,79.92,,210,2466,1,hands.,79.68,80.11
211,0,last,79.92,80.24,,211,2467,0,Then,80.67,80.84
212,0,invitation,80.24,80.79,,212,2468,0,she,80.84,80.98
213,0,from,80.79,80.95,,213,2469,0,"whispered,",80.98,81.46
214,0,her,80.95,81.06,,214,2470,0,Who,82.04,82.23
215,0,pocket,81.059999,81.469999,,215,2471,0,is,82.23,82.38
216,0,and,81.55,81.72,,216,2472,0,Coco's,82.38,82.74
217,0,gave,81.719999,81.909999,,217,2473,0,husband?,82.75,83.38
218,0,it,81.91,82.03,,218,2474,0,Mr,84.25,84.55
219,0,to,82.03,82.15,,219,2475,0,Hornswoggle,85.09,85.1
220,0,Lyra.,82.15,82.55,,220,2476,0,chuckled,85.11,85.45
221,0,"Oh,",83.309999,83.539999,,221,2477,0,again.,85.45,85.82
222,0,thank,83.71,84.06,,222,2478,0,It,86.49,86.62
223,0,you!,84.059999,84.359999,,223,2479,0,is,86.62,86.73
224,0,Lyra,84.7,84.81,,224,2480,0,a,86.73,86.8
225,0,said.,84.82,85.15,,225,2481,0,strange,86.799999,87.229999
226,0,When,85.76,85.889999,,226,2482,0,fact,87.24,87.53
227,0,is,85.889999,86.049999,,227,2483,0,about,87.54,87.81
228,0,the,86.049999,86.179999,,228,2484,0,"turtles,",87.809999,88.249999
229,1,party?,86.179999,86.749999,,229,2485,0,but,88.58,88.76
230,0,Caleb,86.849999,87.229999,,230,2486,0,some,88.76,89.04
231,0,"asked,",87.23,87.54,,231,2487,0,females,89.039999,89.479999
232,0,squinting,87.559999,88.089999,,232,2488,0,can,89.48,89.64
233,0,at,88.09,88.22,,233,2489,0,lay,89.639999,89.789999
234,0,the,88.219999,88.339999,,234,2490,0,a,89.789999,89.859999
235,0,invitation.,88.34,89.03,,235,2491,0,clutch,89.859999,90.139999
236,0,These,89.449999,89.699999,,236,2492,0,of,90.139999,90.289999
237,0,letters,89.699999,90.049999,,237,2493,0,eggs,90.29,90.58
238,0,are,90.049999,90.149999,,238,2494,0,years,90.6,91.1
239,0,so,90.15,90.48,,239,2495,0,after,91.1,91.37
240,0,squiggly,90.474,91.096,,240,2496,0,mating.,91.37,91.77
241,0,I,91.16,91.32,,241,2497,0,Coco,92.58,92.91
242,0,can't,91.32,91.6,,242,2498,0,used,92.91,93.14
243,0,even,91.6,91.87,,243,2499,0,to,93.14,93.22
244,0,read,91.87,92.08,,244,2500,0,have,93.22,93.43
245,0,it!,92.08,92.29,,245,2501,0,a,93.43,93.47
246,0,It's,93.05,93.23,,246,2502,0,"mate,",93.47,93.78
247,0,called,93.23,93.48,,247,2503,0,but,94.3,94.45
248,0,"cursive,",93.79,94.04,,248,2504,0,he,94.45,94.53
249,0,silly.,94.05,94.57,,249,2505,0,passed,94.53,94.84
250,0,And,94.9,95.05,,250,2506,0,away,94.84,95.11
251,0,the,95.05,95.12,,251,2507,0,quite,95.11,95.37
252,0,party,95.12,95.39,,252,2508,0,a,95.37,95.42
253,0,is,95.39,95.58,,253,2509,0,while,95.42,95.7
254,0,this,95.58,95.77,,254,2510,0,ago.,95.7,96.07
255,0,Sunday.,95.77,96.33,,255,2511,0,Holy,96.92,97.37
256,0,That's,96.55,96.79,,256,2512,0,"moly,",97.37,97.92
257,0,five,96.79,97.05,,257,2513,0,Lyra,97.93,98.24
258,1,days,97.05,97.26,,258,2514,0,said.,98.24,98.57
259,0,away.,97.26,97.63,,259,2515,0,"Wow,",98.98,99.37
260,0,I'll,98.3,98.48,,260,2516,0,Mr,99.37,99.7
261,0,ask,98.48,98.69,,261,2517,0,Hornswoggle!,99.7,99.97
262,0,my,98.69,98.82,,262,2518,0,Caleb,100.54,100.9
263,0,mom,98.82,99.09,,263,2519,0,said.,100.9,101.21
264,0,as,99.09,99.2,,264,2520,0,You,101.48,101.64
265,0,soon,99.2,99.42,,265,2521,0,are,101.639999,101.719999
266,0,as,99.42,99.54,,266,2522,0,like,101.719999,101.889999
267,0,I,99.54,99.62,,267,2523,0,an,101.889999,102.029999
268,0,get,99.63,99.82,,268,2524,0,empty,102.05,102.45
269,0,"home,",99.83,100.36,,269,2525,0,well,102.45,102.76
270,0,Alex,100.469999,100.819999,,270,2526,0,of,102.759999,102.889999
271,0,"said,",100.82,101.18,,271,2527,0,knowledge!,102.889999,103.609999
272,0,pushing,101.3,101.64,,272,2528,0,He,104.4,104.6
273,0,on,101.639999,101.749999,,273,2529,0,means,104.599999,104.829999
274,0,his,101.75,101.85,,274,2530,0,that,104.83,104.95
275,1,glasses.,101.87,102.44,,275,2531,0,as,104.95,105.09
276,0,Will,103.08,103.22,,276,2532,0,a,105.089999,105.139999
277,0,there,103.219999,103.359999,,277,2533,0,"compliment,",105.139999,105.729999
278,0,be,103.36,103.54,,278,2534,0,said,105.99,106.18
279,0,anything,103.559999,103.999999,,279,2535,0,Alex.,106.18,106.62
280,0,related,104,104.46,,280,2536,0,Tully,108,108.24
281,0,to,104.469999,104.909999,,281,2537,0,quickly,108.24,108.59
282,0,aliens,104.969999,105.549999,,282,2538,0,pulled,108.59,108.85
283,0,there?,105.549999,105.999999,,283,2539,0,out,108.85,108.94
284,0,Rocket,106.5,106.87,,284,2540,0,her,108.95,109.05
285,0,asked.,106.91,107.29,,285,2541,0,notebook,109.05,109.45
286,0,Like,107.85,108.01,,286,2542,0,from,109.459999,109.639999
287,0,an,108.01,108.13,,287,2543,0,her,109.64,109.74
288,0,alien,108.14,108.52,,288,2544,0,back,109.74,109.98
289,0,spaceship,108.529999,109.149999,,289,2545,0,pocket.,109.98,110.39
290,0,pinata,109.37,109.82,,290,2546,0,Mr,111.33,111.61
291,0,Or,109.9,110.53,,291,2547,0,"Hornswoggle,",111.61,112.28
292,0,a,110.79,110.92,,292,2548,0,do,112.56,112.63
293,0,green,110.92,111.23,,293,2549,0,you,112.63,112.73
294,0,Planet,111.23,111.58,,294,2550,0,have,112.75,173.92
295,0,Moog,111.58,111.83,,295,2551,0,any,112.93,113.21
296,0,cake?,111.96,112.4,,296,2552,0,idea,113.21,113.61
297,0,Rocket's,113.59,113.65,,297,2553,0,who,113.62,113.74
298,0,real,113.67,113.89,,298,2554,0,would,113.74,113.86
299,0,name,113.89,114.12,,299,2555,0,want,113.86,114.04
300,0,was,114.12,114.27,,300,2556,0,to,114.05,114.17
301,0,Ronald,114.27,114.59,,301,2557,0,snatch,114.17,114.5
302,0,"Gonzaga,",114.77,115.17,,302,2558,0,a,114.5,114.56
303,0,but,115.49,115.72,,303,2559,0,turtle?,114.56,115.03
304,0,everybody,115.79,116.39,,304,2560,0,"Hmmm,",115.98,116.54
305,0,called,116.389999,116.649999,,305,2561,0,not,117.139999,117.379999
306,0,him,116.65,116.84,,306,2562,0,really!,117.389999,117.829999
307,0,Rocket,116.84,117.31,,307,2563,0,he,117.84,118.02
308,0,because,117.52,117.82,,308,2564,0,said.,118.03,118.37
309,0,he,117.82,117.93,,309,2565,0,He,118.95,119.11
310,0,could,117.929999,118.059999,,310,2566,0,took,119.11,119.29
311,0,beat,118.07,118.24,,311,2567,0,off,119.29,119.43
312,0,almost,118.27,118.6,,312,2568,0,his,119.429999,119.569999
313,0,anybody,118.65,119.2,,313,2569,1,glasses,119.58,120.1
314,0,in,119.2,119.31,,314,2570,0,and,120.13,120.3
315,0,a,119.309999,119.409999,,315,2571,0,started,120.3,120.6
316,1,race.,119.41,119.92,,316,2572,0,polishing,120.599999,121.089999
317,0,"No,",120.71,121.12,,317,2573,0,them,121.09,121.28
318,0,Rocket.,121.12,121.77,,318,2574,0,with,121.28,121.39
319,0,This,121.83,122.03,,319,2575,0,his,121.389999,121.569999
320,0,is,122.03,122.18,,320,2576,0,vest.,121.57,121.99
321,0,my,122.19,122.49,,321,2577,0,Coco,122.9,123.24
322,0,"birthday,",122.49,123.08,,322,2578,0,is,123.27,123.36
323,0,not,123.099999,123.349999,,323,2579,0,a,123.38,123.52
324,0,yours.,123.349999,124.059999,,324,2580,0,Cagle's,123.61,123.9
325,0,Tully,124.59,124.71,,325,2581,0,Map,123.91,124.15
326,0,said.,124.709999,125.079999,,326,2582,0,"turtle,",124.15,124.61
327,0,Even,125.77,126.06,,327,2583,0,which,124.779999,125.189999
328,0,though,126.059999,126.219999,,328,2584,0,is,125.25,125.49
329,0,Tully,126.43,126.56,,329,2585,0,pretty,125.49,125.82
330,0,was,126.56,126.76,,330,2586,0,rare.,125.82,126.26
331,0,planning,126.76,127.08,,331,2587,0,They,126.92,127.09
332,0,an,127.08,127.22,,332,2588,0,are,127.09,127.18
333,0,elegant,127.28,127.69,,333,2589,0,only,127.18,127.47
334,0,dress-up,127.7,128.1,,334,2590,0,found,127.47,127.82
335,1,"party,",128.1,128.54,,335,2591,0,in,127.82,127.91
336,0,she,128.86,129.05,,336,2592,0,a,127.91,127.98
337,0,wanted,129.05,129.39,,337,2593,0,certain,127.98,128.32
338,0,to,129.39,129.51,,338,2594,0,river,128.32,128.59
339,0,invite,129.51,129.83,,339,2595,0,in,128.59,128.71
340,0,all,129.92,130.21,,340,2596,0,Texas.,128.71,129.26
341,0,the,130.22,130.34,,341,2597,0,And,129.53,129.7
342,0,boys,130.34,130.72,,342,2598,0,she,129.7,129.92
343,0,in,130.73,130.82,,343,2599,0,is,129.92,130.05
344,0,the,130.82,130.92,,344,2600,0,a,130.05,130.12
345,1,class,130.92,131.31,,345,2601,0,very,130.12,130.6
346,0,too.,131.34,131.72,,346,2602,0,beautiful,130.61,131.04
347,0,Just,133.24,133.25,,347,2603,0,turtle,131.04,131.48
348,0,then,133.59,133.93,,348,2604,0,with,131.63,131.8
349,0,the,133.95,134.1,,349,2605,0,all,131.81,131.99
350,0,"teacher,",134.12,134.65,,350,2606,0,of,131.99,132.07
351,0,Miss,134.74,135,,351,2607,0,those,132.07,132.28
352,0,"Flores,",135.01,135.59,,352,2608,0,green,132.28,132.59
353,0,clapped,135.73,136.03,,353,2609,0,circles,132.59,133.07
354,0,her,136.03,136.16,,354,2610,0,and,133.11,133.28
355,1,hands.,136.16,136.67,,355,2611,0,spirals,133.28,133.81
356,0,Back,137.19,137.47,,356,2612,0,on,133.83,133.98
357,0,to,137.469999,137.579999,,357,2613,0,her,133.98,134.04
358,0,your,137.58,137.75,,358,2614,0,carapace.,134.05,134.7
359,1,"seats,",137.75,138.11,,359,2615,0,Carapace!,136.179999,136.189999
360,0,class!,138.11,138.65,,360,2616,0,That,136.469999,136.659999
361,0,It's,139.07,139.27,,361,2617,0,means,136.66,136.86
362,0,time,139.27,139.47,,362,2618,1,shell!,136.86,137.41
363,0,for,139.469999,139.619999,,363,2619,0,Tully,137.7,138.01
364,0,language,139.62,140.07,,364,2620,0,interjected.,138.009999,138.709999
365,0,arts.,140.07,140.46,,365,2621,0,Very,139.45,139.82
366,0,Miss,141.139999,141.359999,,366,2622,0,"good,",139.82,140.23
367,0,Flores,141.37,141.82,,367,2623,0,Mr,140.46,140.74
368,0,pointed,141.839999,142.209999,,368,2624,0,Hornswoggle,140.74,141.23
369,0,to,142.209999,142.299999,,369,2625,0,said.,141.23,141.55
370,0,the,142.299999,142.409999,,370,2626,0,Would,142.709999,142.869999
371,0,"whiteboard,",142.65,142.97,,371,2627,0,someone,142.869999,143.169999
372,0,which,143.15,143.28,,372,2628,0,want,143.18,143.51
373,0,had,143.279999,143.399999,,373,2629,0,Coco,143.51,143.89
374,0,a,143.4,143.52,,374,2630,0,because,143.889999,144.209999
375,0,bunch,143.529999,143.819999,,375,2631,0,she's,144.209999,144.459999
376,0,of,143.82,143.94,,376,2632,0,rare?,144.46,144.94
377,0,sentences,144.02,144.53,,377,2633,0,Mr,145.32,145.61
378,0,on,144.53,144.68,,378,2634,0,Hornswoggle,146.05,146.06
379,0,it.,144.68,144.84,,379,2635,0,nodded.,146.06,146.48
380,0,This,145.6,145.85,,380,2636,0,Possibly.,147.24,147.83
381,0,"morning,",145.85,146.29,,381,2637,0,An,148.19,148.35
382,0,we,146.33,146.52,,382,2638,0,adult,148.36,148.71
383,0,are,146.52,146.58,,383,2639,0,Cagle's,148.75,149.09
384,0,going,146.58,146.87,,384,2640,0,map,149.13,149.35
385,0,to,146.88,146.99,,385,2641,0,turtle,149.35,149.75
386,0,talk,146.99,147.28,,386,2642,0,could,149.84,150.02
387,0,about,147.29,147.59,,387,2643,0,easily,150.04,150.42
388,0,good,147.6,147.88,,388,2644,0,sell,150.42,150.69
389,0,punctuation.,147.93,148.76,,389,2645,0,for,150.69,150.93
390,0,Caleb,149.45,149.81,,390,2646,0,more,150.93,151.16
391,0,poked,149.81,150.16,,391,2647,0,than,151.16,151.48
392,0,Tully's,150.16,150.5,,392,2648,0,two,151.51,151.71
393,0,arm.,150.51,150.82,,393,2649,0,hundred,151.71,151.91
394,0,That,151.28,151.49,,394,2650,1,"dollars,",151.92,152.44
395,0,means,151.49,151.76,,395,2651,0,depending,152.72,153.07
396,0,not,151.76,151.98,,396,2652,0,on,153.07,153.14
397,0,being,151.98,152.29,,397,2653,0,the,153.139999,153.219999
398,0,late.,152.29,152.7,,398,2654,0,market.,153.22,153.66
399,0,He,153.2,153.39,,399,2655,0,Hatchlings,154.44,154.87
400,0,grinned,153.389999,153.729999,,400,2656,0,could,154.889999,155.069999
